,latitude,longitude,state,county,reg_mult,feedstock region
428,34.747,-93.537,Arkansas,Yell,0.97419816,West South Central
429,37.818,-112.22,Utah,Garfield,1.0632161,Mountain
430,31.503,-96.814,Texas,Falls,0.95903987,West South Central
431,42.072,-99.469,Nebraska,Loup,1.0335494,West North Central
432,32.539,-102.23,Texas,Gaines,1.0086572,West South Central
433,30.437,-91.802,Louisiana,St. Landry,0.94717294,West South Central
434,34.352,-83.494,Georgia,Banks,0.9472931,South Atlantic
435,40.456,-95.917,Nebraska,Nemaha,1.043306,West North Central
436,37.37,-78.608,Virginia,Appomattox,0.97539145,South Atlantic
437,44.118,-117.215,Oregon,Malheur,1.0572797,Pacific
438,34.021,-82.228,SouthCarolina,Greenwood,0.9425854,South Atlantic
439,44.19,-69.67,Maine,Kennebec,1.0780119,New England
440,34.474,-119.541,California,Santa Barbara,1.1374303,Pacific
441,46.156,-100.029,NorthDakota,Emmons,1.043257,West North Central
442,31.231,-102.5,Texas,Pecos,1.0032607,West South Central
443,40.212,-121.383,California,Tehama,1.1220969,Pacific
444,36.102,-102.145,Texas,Sherman,1.0288342,West South Central
445,35.249,-79.956,NorthCarolina,Montgomery,0.9508212,South Atlantic
446,36.058,-80.04,NorthCarolina,Guilford,0.9620659,South Atlantic
447,40.392,-89.278,Illinois,Tazewell,1.0465969,East North Central
448,32.878,-93.988,Louisiana,Caddo,0.9679659,West South Central
449,27.277,-98.451,Texas,Duval,0.958656,West South Central
450,44.788,-124.028,Oregon,Lincoln,1.0868001,Pacific
451,33.668,-116.053,California,Riverside,1.1077675,Pacific
452,35.233,-79.824,NorthCarolina,Montgomery,0.95254916,South Atlantic
453,44.697,-70.244,Maine,Franklin,1.0766927,New England
454,46.356,-106.262,Montana,Rosebud,1.0451618,Mountain
455,37.962,-99.672,Kansas,Hodgeman,1.028516,West North Central
456,39.164,-114.139,Nevada,White Pine,1.0771724,Mountain
457,42.77,-78.899,NewYork,Erie,1.0387409,Middle Atlantic
458,44.498,-108.736,Wyoming,Park,1.0495147,Mountain
459,43.855,-105.531,Wyoming,Campbell,1.0313367,Mountain
460,30.799,-103.092,Texas,Pecos,1.0038211,West South Central
461,41.42,-97.82,Nebraska,Nance,1.0440682,West North Central
462,33.85,-105.102,NewMexico,Lincoln,1.0337895,Mountain
463,32.009,-89.155,Mississippi,Jasper,0.9605712,East South Central
464,26.977,-98.322,Texas,Brooks,0.95870155,West South Central
465,39.019,-110.374,Utah,Emery,1.04726,Mountain
466,42.712,-107.763,Wyoming,Fremont,1.0399812,Mountain
467,33.437,-92.409,Arkansas,Calhoun,0.96983963,West South Central
468,43.847,-93.473,Minnesota,Freeborn,1.0719534,West North Central
469,33.559,-108.478,NewMexico,Catron,1.0313445,Mountain
470,34.454,-112.779,Arizona,Yavapai,1.007247,Mountain
471,43.778,-121.805,Oregon,Deschutes,1.0888803,Pacific
472,44.583,-91.589,Wisconsin,Buffalo,1.0721921,East North Central
473,45.254,-88.725,Wisconsin,Langlade,1.00063,East North Central
474,29.987,-98.413,Texas,Blanco,0.9603558,West South Central
475,36.389,-85.174,Tennessee,Overton,0.955179,East South Central
476,32.506,-110.763,Arizona,Pima,0.997144,Mountain
477,47.064,-118.986,Washington,Grant,1.0603904,Pacific
478,36.897,-113.944,Arizona,Mohave,1.0855985,Mountain
479,35.598,-89.61,Tennessee,Tipton,0.9722713,East South Central
480,42.989,-113.75,Idaho,Lincoln,1.0613941,Mountain
481,41.465,-107.381,Wyoming,Carbon,1.037004,Mountain
482,42.309,-96.211,Iowa,Woodbury,1.0480503,West North Central
483,40.43,-110.108,Utah,Duchesne,1.0547074,Mountain
484,38.294,-97.735,Kansas,McPherson,1.0311033,West North Central
485,30.103,-94.559,Texas,Liberty,0.94102407,West South Central
486,46.282,-123.111,Washington,Cowlitz,1.0782045,Pacific
487,42.724,-115.045,Idaho,Owyhee,1.0605546,Mountain
488,35.937,-97.945,Oklahoma,Kingfisher,1.0212278,West South Central
489,34.537,-80.655,SouthCarolina,Lancaster,0.94389707,South Atlantic
490,36.583,-99.87,Oklahoma,Ellis,1.0237905,West South Central
491,36.891,-89.9,Missouri,Stoddard,0.99984884,West North Central
492,37.403,-84.316,Kentucky,Rockcastle,0.9628479,East South Central
493,38.867,-120.997,California,El Dorado,1.1247995,Pacific
494,41.963,-89.405,Illinois,Ogle,1.0673134,East North Central
495,38.21,-87.12,Indiana,Warrick,0.98331374,East North Central
496,40.754,-81.21,Ohio,Stark,1.0122042,East North Central
497,39.937,-80.963,Ohio,Belmont,1.009178,East North Central
498,34.494,-82.002,SouthCarolina,Laurens,0.9376305,South Atlantic
499,42.229,-79.351,NewYork,Chautauqua,1.0272932,Middle Atlantic
500,41.963,-109.56,Wyoming,Sweetwater,1.0503364,Mountain
501,41.127,-103.655,Nebraska,Kimball,1.0324814,West North Central
502,38.748,-112.736,Utah,Millard,1.0642602,Mountain
503,40.303,-105.87,Colorado,Grand,1.0304132,Mountain
504,46.771,-117.55,Washington,Whitman,1.0604216,Pacific
505,48.442,-98.048,NorthDakota,Walsh,1.0462229,West North Central
506,44.351,-85.129,Michigan,Missaukee,1.0100808,East North Central
507,45.85,-117.691,Oregon,Wallowa,1.0633833,Pacific
508,33.673,-114.055,Arizona,La Paz,1.0385209,Mountain
509,42.844,-107.335,Wyoming,Natrona,1.0384054,Mountain
510,45.745,-121.548,Washington,Skamania,1.082708,Pacific
511,46.668,-98.945,NorthDakota,Stutsman,1.0441028,West North Central
512,43.622,-114.246,Idaho,Blaine,1.0581423,Mountain
513,44.017,-104.482,Wyoming,Weston,1.0254948,Mountain
514,48.067,-101.478,NorthDakota,Ward,1.044012,West North Central
515,33.582,-97.098,Texas,Cooke,0.98509234,West South Central
516,34.703,-100.165,Texas,Childress,1.0160604,West South Central
517,46.331,-88.75,Michigan,Iron,1.0229514,East North Central
518,45.409,-87.921,Wisconsin,Marinette,0.99796176,East North Central
519,39.323,-123.832,California,Mendocino,1.1399373,Pacific
520,41.369,-111.505,Utah,Weber,1.0591162,Mountain
521,35.041,-101.651,Texas,Randall,1.0215534,West South Central
522,48.47,-112.653,Montana,Glacier,1.0746988,Mountain
523,38.153,-80.947,WestVirginia,Fayette,0.99638885,South Atlantic
524,38.095,-105.122,Colorado,Custer,1.0303378,Mountain
525,47.133,-109.0,Montana,Fergus,1.0693532,Mountain
526,32.904,-109.93,Arizona,Graham,1.008879,Mountain
527,46.149,-122.717,Washington,Cowlitz,1.0828956,Pacific
528,36.863,-104.407,NewMexico,Colfax,1.0326563,Mountain
529,37.136,-112.891,Utah,Kane,1.0712901,Mountain
530,43.06,-120.716,Oregon,Lake,1.0920773,Pacific
531,32.142,-89.784,Mississippi,Rankin,0.96560585,East South Central
532,48.36,-101.506,NorthDakota,Ward,1.0445352,West North Central
533,40.444,-101.548,Nebraska,Chase,1.0308597,West North Central
534,43.671,-96.824,SouthDakota,Minnehaha,1.052537,West North Central
535,38.853,-119.972,California,El Dorado,1.130342,Pacific
536,43.564,-119.515,Oregon,Harney,1.0799398,Pacific
537,36.779,-99.881,Oklahoma,Harper,1.027418,West South Central
538,43.749,-87.99,Wisconsin,Sheboygan,1.0067883,East North Central
539,37.862,-105.648,Colorado,Saguache,1.0321903,Mountain
540,45.871,-110.95,Montana,Gallatin,1.068835,Mountain
541,46.989,-105.567,Montana,Prairie,1.0447986,Mountain
542,35.258,-84.678,Tennessee,McMinn,0.94957334,East South Central
543,36.77,-107.003,NewMexico,Rio Arriba,1.0358974,Mountain
544,34.124,-86.578,Alabama,Blount,0.9500994,East South Central
545,43.301,-75.358,NewYork,Oneida,1.0230525,Middle Atlantic
546,28.735,-100.209,Texas,Maverick,0.9687403,West South Central
547,34.574,-95.791,Oklahoma,Atoka,0.9904396,West South Central
548,42.77,-107.02,Wyoming,Natrona,1.0371552,Mountain
549,35.976,-91.602,Arkansas,Sharp,0.98424333,West South Central
550,43.7,-120.511,Oregon,Deschutes,1.0851718,Pacific
551,37.085,-106.778,Colorado,Archuleta,1.0351099,Mountain
552,32.746,-83.382,Georgia,Twiggs,0.9490226,South Atlantic
553,47.085,-96.712,Minnesota,Clay,1.051751,West North Central
554,41.802,-117.325,Nevada,Humboldt,1.0802958,Mountain
555,36.009,-110.696,Arizona,Navajo,1.0395237,Mountain
556,47.354,-93.156,Minnesota,Itasca,1.0660702,West North Central
557,46.036,-107.957,Montana,Yellowstone,1.0543839,Mountain
558,35.673,-111.849,Arizona,Coconino,1.0386647,Mountain
559,40.422,-99.091,Nebraska,Kearney,1.0362473,West North Central
560,40.737,-79.303,Pennsylvania,Armstrong,1.0336844,Middle Atlantic
561,45.678,-110.9,Montana,Gallatin,1.0665774,Mountain
562,41.975,-99.464,Nebraska,Loup,1.0336188,West North Central
563,33.59,-109.141,Arizona,Greenlee,1.0237819,Mountain
564,40.052,-97.925,Nebraska,Nuckolls,1.0347567,West North Central
565,38.336,-113.626,Utah,Beaver,1.0753189,Mountain
566,39.644,-115.002,Nevada,White Pine,1.0931358,Mountain
567,36.046,-97.002,Oklahoma,Payne,1.0180404,West South Central
568,38.983,-107.659,Colorado,Delta,1.0350038,Mountain
569,41.395,-104.128,Wyoming,Laramie,1.0329777,Mountain
570,34.901,-78.822,NorthCarolina,Cumberland,0.96465695,South Atlantic
571,35.191,-81.996,NorthCarolina,Polk,0.9356487,South Atlantic
572,46.976,-97.996,NorthDakota,Barnes,1.0469446,West North Central
573,43.818,-117.89,Oregon,Malheur,1.0611682,Pacific
574,35.714,-113.087,Arizona,Coconino,1.0619152,Mountain
575,45.299,-105.921,Montana,Powder River,1.0373253,Mountain
576,45.382,-120.092,Oregon,Gilliam,1.0722209,Pacific
577,33.627,-85.331,Georgia,Carroll,0.94945496,South Atlantic
578,34.084,-110.96,Arizona,Gila,0.99309,Mountain
579,39.947,-77.761,Pennsylvania,Franklin,1.0431771,Middle Atlantic
580,41.562,-107.399,Wyoming,Carbon,1.03719,Mountain
581,46.95,-114.66,Montana,Mineral,1.065457,Mountain
582,30.907,-96.808,Texas,Milam,0.95043,West South Central
583,36.54,-95.377,Oklahoma,Rogers,1.0169206,West South Central
584,36.626,-76.857,Virginia,Suffolk,1.023257,South Atlantic
585,35.046,-98.32,Oklahoma,Caddo,1.0106242,West South Central
586,32.983,-108.247,NewMexico,Grant,1.0314008,Mountain
587,47.342,-117.769,Washington,Spokane,1.0589588,Pacific
588,32.558,-103.65,NewMexico,Lea,1.0151877,Mountain
589,46.731,-123.996,Washington,Pacific,1.0654867,Pacific
590,36.119,-119.975,California,Kings,1.1362929,Pacific
591,31.337,-105.429,Texas,Hudspeth,1.0222652,West South Central
592,47.162,-93.327,Minnesota,Itasca,1.0684223,West North Central
593,47.575,-95.744,Minnesota,Polk,1.0604206,West North Central
594,41.714,-94.295,Iowa,Guthrie,1.0476165,West North Central
595,47.912,-102.936,NorthDakota,McKenzie,1.0439276,West North Central
596,35.324,-78.988,NorthCarolina,Harnett,0.9678328,South Atlantic
597,35.328,-90.171,Arkansas,Crittenden,0.9729005,West South Central
598,40.655,-118.869,Nevada,Pershing,1.1120254,Mountain
599,44.623,-72.195,Vermont,Caledonia,1.0678371,New England
600,48.935,-112.962,Montana,Glacier,1.0710013,Mountain
601,48.038,-98.853,NorthDakota,Benson,1.0452564,West North Central
602,35.334,-90.304,Arkansas,Crittenden,0.9732095,West South Central
603,31.786,-93.89,Texas,Shelby,0.959065,West South Central
604,36.533,-94.561,Missouri,McDonald,1.010982,West North Central
605,39.284,-101.165,Kansas,Thomas,1.0307246,West North Central
606,31.789,-104.72,Texas,Culberson,1.0234637,West South Central
607,40.47,-100.827,Nebraska,Hayes,1.0312183,West North Central
608,40.344,-78.527,Pennsylvania,Blair,1.0331986,Middle Atlantic
609,43.592,-112.847,Idaho,Butte,1.0569494,Mountain
610,43.169,-101.795,SouthDakota,Bennett,1.0280297,West North Central
611,43.698,-91.349,Minnesota,Houston,1.0543187,West North Central
612,41.832,-110.874,Wyoming,Lincoln,1.056712,Mountain
613,36.681,-109.05,Arizona,Apache,1.0424569,Mountain
614,34.315,-108.877,NewMexico,Catron,1.0314794,Mountain
615,26.217,-81.187,Florida,Collier,0.96125484,South Atlantic
616,30.085,-83.828,Florida,Taylor,0.9571033,South Atlantic
617,42.067,-83.59,Michigan,Monroe,1.0224006,East North Central
618,45.763,-106.317,Montana,Rosebud,1.0422708,Mountain
619,27.438,-81.932,Florida,Hardee,0.9656824,South Atlantic
620,46.004,-97.647,NorthDakota,Sargent,1.0499122,West North Central
621,30.282,-84.802,Florida,Liberty,0.95697826,South Atlantic
622,35.538,-101.557,Texas,Carson,1.0225209,West South Central
623,40.527,-105.469,Colorado,Larimer,1.0311971,Mountain
624,36.512,-88.297,Kentucky,Calloway,0.9729157,East South Central
625,45.988,-93.222,Minnesota,Kanabec,1.0875989,West North Central
626,34.371,-94.737,Oklahoma,McCurtain,0.97849697,West South Central
627,31.621,-81.394,Georgia,McIntosh,0.950933,South Atlantic
628,31.909,-85.067,Georgia,Quitman,0.95239365,South Atlantic
629,37.559,-84.985,Kentucky,Boyle,0.9642628,East South Central
630,45.927,-116.425,Idaho,Idaho,1.0630355,Mountain
631,40.498,-122.549,California,Shasta,1.1168368,Pacific
632,43.61,-119.846,Oregon,Harney,1.0820253,Pacific
633,33.84,-103.787,NewMexico,Roosevelt,1.0261632,Mountain
634,38.174,-92.992,Missouri,Camden,1.0174376,West North Central
635,30.869,-86.989,Florida,Santa Rosa,0.9516845,South Atlantic
636,45.161,-112.981,Montana,Beaverhead,1.0624198,Mountain
637,30.411,-96.053,Texas,Grimes,0.94210243,West South Central
638,42.825,-110.812,Wyoming,Lincoln,1.0545999,Mountain
639,32.255,-105.161,NewMexico,Otero,1.0261215,Mountain
640,42.685,-118.096,Oregon,Malheur,1.0730298,Pacific
641,33.281,-110.134,Arizona,Graham,1.0042198,Mountain
642,37.903,-97.724,Kansas,Reno,1.032373,West North Central
643,38.311,-113.051,Utah,Beaver,1.0673993,Mountain
644,35.636,-101.565,Texas,Hutchinson,1.0227635,West South Central
645,42.366,-104.256,Wyoming,Goshen,1.0316693,Mountain
646,46.442,-106.438,Montana,Rosebud,1.0466098,Mountain
647,34.87,-96.056,Oklahoma,Pittsburg,0.99520814,West South Central
648,45.656,-110.1,Montana,Sweet Grass,1.0640785,Mountain
649,44.551,-69.988,Maine,Kennebec,1.076857,New England
650,38.61,-104.77,Colorado,El Paso,1.0292382,Mountain
651,34.812,-89.682,Mississippi,Marshall,0.96566325,East South Central
652,38.576,-83.118,Kentucky,Lewis,0.97903335,East South Central
653,39.775,-118.112,Nevada,Churchill,1.1168604,Mountain
654,31.016,-100.715,Texas,Schleicher,0.9840734,West South Central
655,39.767,-75.772,Pennsylvania,Chester,1.0541251,Middle Atlantic
656,34.133,-108.711,NewMexico,Catron,1.0320144,Mountain
657,46.814,-91.098,Wisconsin,Bayfield,1.0570533,East North Central
658,29.699,-97.785,Texas,Guadalupe,0.9519941,West South Central
659,30.008,-85.092,Florida,Gulf,0.9564176,South Atlantic
660,41.757,-75.724,Pennsylvania,Susquehanna,1.0192294,Middle Atlantic
661,31.102,-94.792,Texas,Polk,0.9488365,West South Central
662,45.962,-122.63,Washington,Cowlitz,1.0874398,Pacific
663,28.003,-97.141,Texas,Aransas,0.95067585,West South Central
664,32.072,-84.657,Georgia,Stewart,0.95215523,South Atlantic
665,43.574,-123.454,Oregon,Douglas,1.0944357,Pacific
666,34.064,-93.954,Arkansas,Howard,0.9740048,West South Central
667,35.18,-87.507,Tennessee,Lawrence,0.95358783,East South Central
668,45.298,-107.335,Montana,Big Horn,1.0459101,Mountain
669,35.279,-104.484,NewMexico,San Miguel,1.0359566,Mountain
670,40.133,-101.953,Nebraska,Dundy,1.030655,West North Central
671,43.862,-97.436,SouthDakota,Miner,1.0505701,West North Central
672,39.192,-101.016,Kansas,Thomas,1.0307842,West North Central
673,48.693,-100.212,NorthDakota,Bottineau,1.0444987,West North Central
674,39.674,-95.49,Kansas,Brown,1.0200379,West North Central
675,43.965,-122.999,Oregon,Lane,1.0893062,Pacific
676,42.293,-112.945,Idaho,Oneida,1.0602181,Mountain
677,47.449,-98.985,NorthDakota,Foster,1.0445718,West North Central
678,46.128,-85.275,Michigan,Mackinac,1.0202646,East North Central
679,44.454,-120.826,Oregon,Crook,1.0830718,Pacific
680,48.849,-103.886,NorthDakota,Divide,1.047898,West North Central
681,43.297,-83.034,Michigan,Sanilac,1.0190023,East North Central
682,42.418,-114.343,Idaho,Twin Falls,1.064303,Mountain
683,35.578,-102.771,Texas,Oldham,1.0257053,West South Central
684,34.9,-100.176,Texas,Collingsworth,1.01706,West South Central
685,37.002,-103.737,Colorado,Las Animas,1.0335935,Mountain
686,29.929,-91.582,Louisiana,St. Mary,0.94250304,West South Central
687,44.175,-72.533,Vermont,Washington,1.066705,New England
688,46.752,-122.171,Washington,Lewis,1.0554582,Pacific
689,35.161,-101.127,Texas,Armstrong,1.0203878,West South Central
690,46.639,-100.223,NorthDakota,Burleigh,1.0432181,West North Central
691,32.506,-87.562,Alabama,Hale,0.95339024,East South Central
692,39.025,-100.155,Kansas,Gove,1.0310451,West North Central
693,41.454,-100.609,Nebraska,Logan,1.0314541,West North Central
694,40.37,-118.766,Nevada,Pershing,1.113845,Mountain
695,46.805,-121.863,Washington,Pierce,1.0537567,Pacific
696,37.049,-83.687,Kentucky,Clay,0.95897055,East South Central
697,35.903,-109.855,Arizona,Apache,1.038067,Mountain
698,37.536,-84.711,Kentucky,Lincoln,0.9641136,East South Central
699,46.646,-117.011,Idaho,Latah,1.0610725,Mountain
700,34.095,-84.996,Georgia,Bartow,0.949176,South Atlantic
701,37.113,-93.862,Missouri,Lawrence,1.01224,West North Central
702,34.172,-113.38,Arizona,La Paz,1.0198002,Mountain
703,33.934,-106.563,NewMexico,Socorro,1.0386305,Mountain
704,36.821,-94.008,Missouri,Barry,1.0103978,West North Central
705,43.64,-86.174,Michigan,Oceana,1.0060111,East North Central
706,40.356,-80.28,Pennsylvania,Washington,1.0145242,Middle Atlantic
707,43.114,-118.563,Oregon,Harney,1.0740215,Pacific
708,32.209,-81.276,Georgia,Effingham,0.9487704,South Atlantic
709,37.903,-94.254,Missouri,Vernon,1.0174377,West North Central
710,44.747,-109.259,Wyoming,Park,1.053204,Mountain
711,45.825,-123.386,Oregon,Clatsop,1.0867045,Pacific
712,45.095,-99.49,SouthDakota,Faulk,1.0412536,West North Central
713,30.887,-93.664,Texas,Newton,0.9509443,West South Central
714,29.442,-103.956,Texas,Presidio,1.0073527,West South Central
715,41.313,-79.149,Pennsylvania,Jefferson,1.0290922,Middle Atlantic
716,33.575,-94.229,Arkansas,Little River,0.97251594,West South Central
717,37.954,-104.266,Colorado,Pueblo,1.0316195,Mountain
718,31.994,-97.458,Texas,Bosque,0.96850747,West South Central
719,42.801,-82.988,Michigan,Macomb,1.0233731,East North Central
720,45.693,-93.079,Minnesota,Chisago,1.0939833,West North Central
721,48.598,-115.048,Montana,Lincoln,1.0640713,Mountain
722,40.549,-94.905,Missouri,Nodaway,1.0391414,West North Central
723,43.35,-76.424,NewYork,Oswego,1.0073912,Middle Atlantic
724,30.703,-94.673,Texas,Polk,0.9450197,West South Central
725,40.183,-109.618,Utah,Uintah,1.0475465,Mountain
726,44.381,-117.467,Oregon,Baker,1.0598563,Pacific
727,35.05,-98.054,Oklahoma,Grady,1.0101767,West South Central
728,44.671,-91.273,Wisconsin,Eau Claire,1.0650651,East North Central
729,38.032,-102.88,Colorado,Bent,1.0316154,Mountain
730,47.864,-116.132,Idaho,Shoshone,1.0600873,Mountain
731,38.812,-89.016,Illinois,Marion,1.0248528,East North Central
732,34.948,-120.253,California,Santa Barbara,1.1359044,Pacific
733,28.407,-96.782,Texas,Refugio,0.9474356,West South Central
734,38.815,-91.413,Missouri,Warren,1.0307331,West North Central
735,33.43,-99.83,Texas,Knox,1.0024537,West South Central
736,36.507,-101.908,Oklahoma,Texas,1.0284572,West South Central
737,45.701,-93.551,Minnesota,Mille Lacs,1.0928224,West North Central
738,37.527,-109.494,Utah,San Juan,1.046762,Mountain
739,31.933,-83.265,Georgia,Wilcox,0.9518384,South Atlantic
740,32.414,-108.928,NewMexico,Hidalgo,1.024643,Mountain
741,47.72,-107.821,Montana,Phillips,1.0611974,Mountain
742,44.738,-94.518,Minnesota,Renville,1.0855093,West North Central
743,38.468,-113.376,Utah,Beaver,1.073262,Mountain
744,37.747,-110.238,Utah,San Juan,1.0460781,Mountain
745,47.887,-106.869,Montana,Valley,1.0548759,Mountain
746,44.579,-91.435,Wisconsin,Trempealeau,1.0681823,East North Central
747,39.407,-85.958,Indiana,Johnson,0.9917694,East North Central
748,31.934,-106.659,NewMexico,Doña Ana,1.0336154,Mountain
